Itemset,Support
"59, 62, 57",0.11644991561600318
"48, 55, 63",0.10890499354710613
"59, 63, 18",0.12245607068400675
"51, 55, 63",0.10279956318872233
"66, 79, 62",0.14469373572917701
"59, 62, 69",0.19701181375955526
"66, 48, 63",0.11873324729474834
"4, 76, 18",0.10905390648267646
"48, 62, 57",0.10607564777126974
"59, 62, 75",0.1272212846222575
"66, 51, 63",0.11113868758066117
"51, 62, 57",0.10200536086568053
"79, 62, 18",0.1368509877891393
"81, 69, 73",0.13491511962672492
"59, 38, 63",0.1023031867368212
"60, 48, 38",0.1071676759654522
"81, 76, 69",0.18619080710811078
"81, 79, 41",0.12325027300704855
"59, 76, 38",0.11461332274396903
"81, 59, 84",0.11977563784374069
"61, 62, 79",0.10562890896455872
"79, 60, 53",0.1373473642410404
"76, 62, 55",0.12826367517124987
"79, 74, 51",0.12161223071577484
"4, 79, 55",0.11431549687282835
"4, 81, 63",0.12885932691353122
"54, 60, 48",0.12394520003971012
"54, 76, 47",0.10111188325225852
"38, 55, 69",0.10364340315695424
"79, 48, 55",0.1373473642410404
"59, 81, 60",0.22341904100069493
"76, 62, 74",0.1165491909063834
"59, 54, 60",0.14047453588801748
"69, 62, 53",0.13754591482180084
"59, 79, 38",0.12473940236275191
"36, 60, 69",0.10657202422317086
"66, 81, 59",0.15903901518911942
"54, 48, 47",0.10453688077037625
"76, 60, 54",0.11749230616499554
"4, 62, 55",0.11535788742182071
"59, 51, 53",0.12612925642807504
"51, 62, 74",0.11312419338826567
"81, 59, 18",0.15467090241238957
"79, 76, 55",0.1324828750124094
"79, 69, 36",0.11168470167775241
"66, 59, 47",0.12334954829742877
"81, 62, 41",0.11302491809788544
"47, 59, 18",0.12091730368311328
"51, 48, 18",0.12161223071577484
"76, 60, 48",0.1589893775439293
"76, 60, 51",0.138042291273702
"51, 48, 47",0.1267745458155465
"47, 76, 18",0.1063734736424104
"79, 51, 57",0.102650650253152
"60, 48, 18",0.1320361362056984
"69, 59, 70",0.10493398193189715
"66, 51, 48",0.13069591978556538
"4, 81, 69",0.15799662464012706
"53, 62, 18",0.10374267844733445
"79, 48, 57",0.10850789238558523
"54, 79, 74",0.1023031867368212
"61, 79, 81",0.113719845130547
"81, 62, 51",0.15824481286607764
"81, 40, 69",0.10597637248088951
"59, 60, 41",0.11381912042092723
"51, 69, 79",0.1719448029385486
"66, 53, 62",0.10741586419140275
"60, 74, 55",0.10989774645090837
"79, 69, 48",0.19214732453092426
"79, 59, 57",0.12066911545716272
"69, 62, 73",0.11863397200436811
"76, 62, 75",0.11257817929117443
"53, 62, 63",0.1051325325126576
"76, 48, 47",0.13476620669115458
"47, 51, 18",0.10235282438201132
"76, 60, 18",0.1262781693636454
"48, 18, 47",0.11094013699990073
"59, 73, 69",0.13193686091531817
"54, 69, 53",0.10364340315695424
"66, 79, 76",0.134518018465204
"81, 69, 62",0.19646579966246402
"79, 76, 18",0.13178794797974783
"62, 74, 47",0.10587709719050928
"81, 59, 48",0.1959694232105629
"73, 48, 62",0.10533108309341804
"81, 76, 38",0.1161520897448625
"59, 62, 47",0.15303286012111586
"81, 74, 48",0.15715278467189517
"69, 55, 47",0.12871041397796087
"81, 74, 51",0.128760051623151
"59, 62, 18",0.1426089546311923
"79, 74, 18",0.10850789238558523
"81, 73, 47",0.11069194877395017
"79, 48, 41",0.10701876302988186
"59, 60, 84",0.10830934180482478
"66, 79, 4",0.12171150600615507
"79, 48, 63",0.15223865779807405
"59, 81, 40",0.10086369502630795
"69, 62, 75",0.12359773652337933
"4, 48, 47",0.11118832522585129
"63, 69, 75",0.11029484761242926
"4, 76, 60",0.12533505410503326
"4, 59, 55",0.12146331778020451
"76, 53, 69",0.12821403752605975
"81, 54, 74",0.1071676759654522
"60, 48, 63",0.1471259803434925
"76, 47, 63",0.11128760051623152
"54, 60, 62",0.12131440484463417
"76, 59, 61",0.10140970912339918
"69, 59, 53",0.15144445547503227
"59, 60, 4",0.14653032860121115
"54, 62, 51",0.11342201925940633
"79, 62, 55",0.139829246500546
"81, 79, 74",0.18435421423607665
"76, 62, 79",0.16281147622356795
"36, 69, 81",0.11362056984016679
"59, 81, 58",0.10339521493100368
"69, 48, 53",0.13372381614216222
"81, 54, 47",0.11282636751712499
"4, 79, 54",0.10413977960885536
"76, 59, 55",0.14211257817929118
"66, 81, 53",0.11014593467685893
"81, 79, 47",0.17651146629603892
"79, 51, 33",0.10334557728581356
"79, 38, 69",0.12364737416856944
"54, 76, 62",0.11213144048446341
"4, 60, 55",0.10875608061153579
"54, 59, 18",0.10701876302988186
"76, 38, 62",0.10830934180482478
"51, 81, 18",0.1291571527846719
"66, 54, 59",0.1095999205797677
"81, 48, 18",0.14231112876005161
"59, 48, 57",0.11540752506701082
"66, 79, 59",0.15660677057480393
"51, 48, 75",0.10061550680035738
"51, 59, 57",0.11014593467685893
"51, 69, 48",0.16529335848307355
"76, 69, 73",0.10940136999900725
"60, 62, 18",0.13188722327012806
"79, 38, 48",0.11133723816142162
"51, 48, 57",0.10046659386478705
"79, 69, 62",0.19085674575598133
"81, 60, 48",0.19879876898639928
"81, 76, 47",0.15139481782984215
"81, 54, 53",0.10011913034845626
"79, 55, 47",0.12339918594261888
"76, 59, 57",0.1083589794500149
"76, 69, 74",0.13273106323835998
"51, 69, 73",0.11039412290280949
"60, 73, 69",0.1288096892683411
"59, 51, 60",0.16539263377345378
"79, 69, 41",0.12066911545716272
"81, 79, 55",0.15481981534795988
"51, 76, 55",0.11749230616499554
"59, 60, 48",0.18485059068797777
"76, 59, 47",0.1528343095403554
"76, 59, 18",0.13580859724014693
"69, 59, 84",0.10180681028492009
"81, 74, 75",0.10870644296634567
"79, 60, 57",0.10974883351533803
"79, 60, 84",0.11565571329296138
"59, 48, 18",0.14062344882358782
"76, 59, 51",0.15253648366921474
"76, 59, 48",0.1698600218405639
"69, 62, 63",0.1532314107018763
"59, 60, 47",0.16673285019358683
"51, 59, 63",0.1364538866276184
"66, 69, 57",0.10215427380125087
"54, 69, 48",0.12846222575201033
"4, 48, 55",0.10994738409609849
"66, 69, 62",0.1552169165094808
"59, 62, 33",0.10567854660974883
"36, 60, 81",0.10686985009431152
"81, 60, 18",0.15069989079718057
"51, 60, 53",0.11600317680929216
"66, 81, 60",0.15278467189516529
"59, 36, 69",0.11783976968132631
"79, 60, 38",0.11913034845626923
"62, 48, 18",0.1320361362056984
"36, 62, 48",0.10175717263972997
"59, 62, 55",0.14965750024818822
"54, 48, 51",0.113719845130547
"4, 69, 38",0.1055792713193686
"66, 62, 48",0.1401270723716867
"4, 69, 55",0.12424302591085079
"69, 38, 18",0.10006949270326616
"79, 55, 63",0.11803832026208677
"81, 79, 33",0.10409014196366524
"54, 59, 74",0.10170753499453986
"66, 38, 69",0.10786260299811377
"61, 59, 81",0.11486151096991959
"81, 59, 73",0.13139084681822694
"66, 62, 18",0.1177404943909461
"69, 48, 18",0.14275786756676262
"81, 74, 55",0.11689665442271419
"66, 36, 59",0.11506006155068003
"66, 76, 63",0.11198252754889308
"81, 60, 84",0.1275191104933982
"69, 53, 18",0.11262781693636453
"4, 48, 18",0.11510969919587015
"51, 81, 75",0.11307455574307555
"76, 62, 57",0.10046659386478705
"51, 69, 81",0.17651146629603892
"69, 62, 74",0.14037526059763725
"66, 54, 69",0.1092028194182468
"60, 73, 48",0.11630100268043284
"54, 69, 18",0.10691948773950163
"81, 76, 75",0.13387272907773254
"81, 53, 63",0.11540752506701082
"79, 53, 55",0.10994738409609849
"79, 69, 55",0.1544723518316291
"81, 63, 75",0.12821403752605975
"66, 59, 55",0.12682418346073662
"81, 69, 63",0.17447632284324432
"81, 76, 53",0.1254839670406036
"66, 54, 62",0.1023031867368212
"4, 62, 47",0.11213144048446341
"79, 69, 84",0.10220391144644098
"79, 74, 48",0.14886329792514644
"59, 62, 48",0.17492306164995533
"60, 62, 63",0.14782090737615408
"81, 74, 47",0.13660279956318871
"59, 40, 69",0.10766405241735331
"51, 59, 62",0.1626625632879976
"66, 76, 69",0.14002779708130647
"60, 51, 54",0.11386875806611735
"4, 81, 76",0.13724808895066018
"79, 59, 73",0.1300009927529038
"81, 51, 63",0.13829047949965254
"4, 59, 62",0.14608358979450015
"79, 51, 55",0.12811476223567955
"81, 48, 63",0.15963466693140077
"76, 79, 48",0.16514444554750324
"79, 60, 47",0.1674774148714385
"4, 60, 62",0.1343691055296337
"51, 76, 79",0.14474337337436713
"79, 73, 74",0.11456368509877891
"4, 69, 47",0.12320063536185843
"51, 69, 61",0.10533108309341804
"4, 79, 63",0.12285317184552765
"51, 59, 54",0.12439193884642112
"63, 62, 47",0.11362056984016679
"59, 62, 63",0.1524372083788345
"66, 59, 57",0.10096297031668817
"59, 53, 48",0.13233396207683906
"81, 73, 63",0.10359376551176412
"79, 38, 81",0.12900823984910156
"79, 54, 18",0.10235282438201132
"36, 62, 81",0.10840861709520501
"66, 60, 55",0.11386875806611735
"59, 79, 54",0.14429663456765612
"51, 62, 75",0.10324630199543333
"62, 48, 75",0.11386875806611735
"59, 60, 55",0.15213938250769385
"54, 59, 53",0.10374267844733445
"51, 60, 18",0.12066911545716272
"4, 81, 75",0.10850789238558523
"81, 75, 47",0.11367020748535689
"59, 73, 48",0.11689665442271419
"81, 54, 63",0.1149607862602998
"48, 81, 57",0.10791224064330387
"66, 36, 60",0.10617492306164995
"59, 55, 47",0.13173831033455774
"81, 76, 74",0.14543830040702868
"59, 60, 62",0.1850491412687382
"81, 38, 63",0.10572818425493895
"81, 60, 73",0.13958105827459547
"61, 60, 81",0.10915318177305669
"81, 55, 18",0.1153082497766306
"54, 60, 74",0.10031768092921672
"51, 59, 81",0.1740792216817234
"79, 18, 63",0.11967636255336046
"66, 59, 53",0.11347165690459644
"81, 76, 55",0.13605678546609748
"59, 60, 57",0.113273106323836
"79, 76, 63",0.1480194579569145
"60, 62, 55",0.13541149607862604
"81, 76, 41",0.10766405241735331
"59, 60, 69",0.2094212250570833
"79, 81, 75",0.15452198947681922
"81, 79, 84",0.13382309143254245
"66, 62, 47",0.11386875806611735
"61, 76, 81",0.10096297031668817
"79, 51, 63",0.1327807008835501
"36, 59, 81",0.11411694629206791
"79, 62, 51",0.15347959892782687
"4, 51, 47",0.10369304080214435
"79, 62, 48",0.17244117939044973
"66, 81, 62",0.14980641318375856
"4, 51, 76",0.1177404943909461
"51, 53, 62",0.11709520500347463
"4, 60, 47",0.11113868758066117
"51, 60, 63",0.12737019755782786
"4, 76, 48",0.12538469175022338
"66, 18, 63",0.10051623150997717
"81, 38, 69",0.12831331281643998
"60, 55, 63",0.11421622158244812
"81, 33, 51",0.10726695125583242
"66, 61, 59",0.10081405738111784
"54, 62, 48",0.11779013203613621
"79, 54, 63",0.1112379628710414
"79, 59, 84",0.11223071577484364
"54, 62, 63",0.10195572322049042
"79, 54, 48",0.12737019755782786
"81, 69, 18",0.1565074952844237
"48, 74, 55",0.1023031867368212
"4, 51, 48",0.12498759058870247
"81, 59, 70",0.1019060855753003
"66, 81, 69",0.16052814454482278
"4, 76, 63",0.1092524570634369
"66, 36, 48",0.1071676759654522
"66, 48, 18",0.1140673086468778
"66, 51, 18",0.10974883351533803
"69, 60, 84",0.10006949270326616
"59, 60, 63",0.1643006055792713
"76, 60, 47",0.1410205499851087
"66, 79, 47",0.11714484264866475
"81, 62, 84",0.10567854660974883
"81, 48, 36",0.10428869254442569
"69, 74, 55",0.11312419338826567
"66, 36, 69",0.1169462920679043
"66, 69, 18",0.12369701181375956
"76, 62, 63",0.13258215030278964
"63, 62, 18",0.11535788742182071
"60, 53, 18",0.1023031867368212
"66, 79, 60",0.1494589496674278
"48, 60, 57",0.10225354909163109
"54, 59, 55",0.11198252754889308
"4, 69, 59",0.1601310433833019
"79, 55, 18",0.11302491809788544
"66, 54, 60",0.10101260796187829
"38, 69, 63",0.10175717263972997
"66, 54, 48",0.10011913034845626
"69, 74, 47",0.12320063536185843
"51, 69, 41",0.10667129951355107
"59, 79, 60",0.21820708825573315
"66, 79, 55",0.11853469671398789
"66, 48, 55",0.11520897448625038
"66, 51, 55",0.11133723816142162
"51, 55, 47",0.10786260299811377
"48, 18, 55",0.10940136999900725
"51, 59, 48",0.1631093020947086
"76, 60, 55",0.12692345875111685
"51, 55, 18",0.10488434428670704
"48, 55, 47",0.11674774148714386
"69, 59, 21",0.10001985505807605
"76, 74, 63",0.10210463615606076
"81, 69, 47",0.16737813958105827
"81, 59, 53",0.14722525563387273
"66, 76, 55",0.11049339819318972
"79, 48, 75",0.12210860716767596
"66, 51, 59",0.1402263476620669
"69, 60, 53",0.1401767100168768
"4, 74, 48",0.10195572322049042
"79, 51, 75",0.10781296535292366
"76, 55, 18",0.10562890896455872
"54, 59, 62",0.1311426585922764
"79, 81, 36",0.11178397696813264
"81, 79, 18",0.15526655415467092
"59, 48, 63",0.15045170257123003
"4, 76, 59",0.138489030080413
"51, 48, 33",0.10116152089744862
"69, 48, 38",0.11550680035739104
"4, 76, 62",0.1267249081703564
"4, 62, 63",0.11793904497170654
"51, 76, 62",0.13759555246699096
"59, 69, 63",0.16812270425890996
"60, 62, 47",0.14176511466296038
"76, 62, 48",0.15204010721731362
"51, 62, 55",0.12776729871934875
"4, 79, 59",0.15501836592872034
"81, 76, 73",0.11302491809788544
"66, 36, 81",0.11585426387372183
"81, 58, 79",0.10006949270326616
"69, 74, 63",0.12081802839273305
"76, 69, 38",0.1124789040007942
"79, 60, 63",0.17149806413183757
"79, 61, 48",0.10538072073860816
"51, 62, 48",0.14935967437704756
"4, 79, 47",0.11709520500347463
"76, 59, 36",0.10240246202720144
"4, 81, 53",0.11019557232204905
"4, 51, 66",0.11297528045269532
"79, 59, 70",0.10294847612429267
"69, 48, 57",0.11640027797081307
"81, 48, 75",0.12970316688176312
"4, 81, 79",0.15640821999404347
"53, 62, 55",0.10771369006254343
"51, 69, 57",0.11168470167775241
"66, 60, 74",0.10830934180482478
"59, 74, 55",0.11466296038915914
"48, 74, 18",0.10359376551176412
"51, 76, 74",0.10627419835203018
"60, 48, 41",0.10349449022138389
"60, 74, 18",0.10706840067507198
"59, 60, 66",0.15055097786161026
"63, 48, 18",0.11118832522585129
"59, 60, 18",0.144246996922466
"59, 36, 60",0.1071676759654522
"4, 76, 66",0.11113868758066117
"51, 63, 18",0.10413977960885536
"79, 69, 74",0.1610245209967239
"60, 18, 47",0.11208180283927331
"76, 48, 18",0.12389556239452
"66, 4, 63",0.10394122902809491
"54, 69, 74",0.1002184056388365
"76, 79, 57",0.10205499851087065
"66, 76, 48",0.12816439988086964
"66, 60, 47",0.11297528045269532
"4, 63, 18",0.10006949270326616
"81, 76, 51",0.1479698203117244
"81, 54, 62",0.12846222575201033
"66, 38, 62",0.10409014196366524
"61, 69, 76",0.10046659386478705
"76, 59, 54",0.12766802342896852
"62, 48, 47",0.13709917601508984
"76, 60, 62",0.15670604586518416
"81, 59, 74",0.16807306661371985
"81, 62, 33",0.10101260796187829
"36, 69, 76",0.10026804328402661
"62, 55, 63",0.11426585922763824
"66, 79, 48",0.14236076640524173
"81, 69, 84",0.11009629703166882
"81, 48, 51",0.15804626228531718
"79, 59, 55",0.15740097289784571
"79, 51, 47",0.13124193388265662
"79, 48, 18",0.13699990072470963
"61, 69, 48",0.11158542638737218
"54, 59, 48",0.13124193388265662
"51, 69, 36",0.10314702670505312
"81, 38, 48",0.11461332274396903
"79, 74, 63",0.12329991065223866
"36, 69, 48",0.10751513948178298
"81, 69, 33",0.10955028293457758
"81, 38, 51",0.10731658890102254
"59, 79, 53",0.14519011218107813
"76, 60, 38",0.10483470664151692
"79, 69, 63",0.1678745160329594
"59, 38, 48",0.11471259803434924
"4, 60, 63",0.11729375558423509
"79, 53, 47",0.11342201925940633
"74, 73, 48",0.10503325722227738
"60, 62, 75",0.11972600019855058
"60, 62, 69",0.1850987789139283
"81, 76, 57",0.103544127866574
"66, 81, 54",0.10572818425493895
"60, 18, 63",0.11540752506701082
"54, 81, 18",0.1047354313511367
"51, 59, 73",0.10682021244912142
"60, 62, 57",0.10359376551176412
"66, 60, 63",0.12275389655514743
"81, 76, 84",0.10940136999900725
"61, 59, 51",0.103097389059863
"79, 59, 62",0.1919487739501638
"59, 81, 69",0.21974585525662663
"54, 79, 55",0.10533108309341804
"66, 60, 18",0.11242926635560409
"4, 79, 69",0.15481981534795988
"81, 57, 51",0.10274992554353221
"4, 81, 59",0.1569045964459446
"66, 81, 74",0.11525861213144048
"69, 63, 47",0.12528541645984315
"81, 51, 41",0.10329593964062345
"62, 55, 47",0.11709520500347463
"81, 48, 41",0.1112379628710414
"81, 74, 18",0.11635064032562295
"53, 48, 55",0.10245209967239154
"51, 53, 55",0.1010622456070684
"60, 62, 41",0.10547999602898839
"38, 62, 48",0.11079122406433038
"4, 81, 38",0.10324630199543333
"66, 59, 62",0.15174228134617293
"60, 69, 18",0.14499156160031768
"51, 69, 76",0.15204010721731362
"79, 59, 74",0.1593368410602601
"60, 69, 47",0.16171944802938548
"4, 79, 18",0.11843542142360766
"76, 69, 48",0.16578973493497468
"66, 60, 69",0.1519408319269334
"59, 74, 53",0.10761441477216321
"59, 73, 47",0.11108904993547106
"79, 69, 18",0.15045170257123003
"81, 76, 62",0.1707038618087958
"60, 59, 74",0.15640821999404347
"76, 69, 79",0.18157450610543036
"81, 62, 47",0.14975677553856845
"48, 59, 74",0.14032562295244713
"53, 62, 48",0.12116549190906384
"69, 55, 57",0.10448724312518615
"4, 81, 54",0.10597637248088951
"81, 60, 33",0.10096297031668817
"47, 59, 63",0.1279162116549191
"79, 38, 62",0.11669810384195374
"59, 76, 60",0.18162414375062047
"59, 48, 47",0.15779807405936663
"81, 62, 74",0.1466792415367815
"60, 59, 73",0.12682418346073662
"79, 54, 51",0.11863397200436811
"69, 57, 47",0.10165789734934974
"59, 73, 74",0.10657202422317086
"4, 69, 75",0.10399086667328503
"76, 59, 74",0.13556040901419636
"81, 60, 62",0.1927429762732056
"51, 60, 74",0.11972600019855058
"66, 36, 51",0.10041695621959694
"4, 69, 53",0.11630100268043284
"81, 53, 18",0.10870644296634567
"59, 57, 69",0.12866077633277076
"51, 69, 75",0.11128760051623152
"40, 62, 69",0.10488434428670704
"69, 48, 75",0.11982527548893081
"60, 55, 69",0.14866474734438598
"81, 60, 41",0.12007346371488137
"61, 59, 79",0.11312419338826567
"66, 61, 69",0.10344485257619379
"79, 54, 69",0.1401270723716867
"59, 81, 38",0.12806512459048944
"59, 75, 47",0.10984810880571826
"66, 81, 4",0.12399483768490023
"62, 48, 41",0.103544127866574
"79, 59, 18",0.1507991660875608
"4, 51, 53",0.10116152089744862
"79, 59, 36",0.1128760051623151
"60, 74, 69",0.1589397398987392
"4, 81, 18",0.12290280949071776
"60, 61, 69",0.10890499354710613
"59, 53, 55",0.11610245209967239
"66, 81, 76",0.13968033356497567
"36, 59, 62",0.11079122406433038
"60, 63, 75",0.11173433932294252
"53, 48, 47",0.10428869254442569
"76, 60, 53",0.11793904497170654
"51, 69, 63",0.13724808895066018
"4, 38, 62",0.10051623150997717
"69, 55, 63",0.12260498361957708
"59, 60, 53",0.13992852179092624
"66, 69, 74",0.11441477216320858
"54, 69, 62",0.129206790429862
"61, 59, 62",0.1100466593864787
"54, 60, 47",0.10870644296634567
"69, 48, 41",0.1120321651940832
"79, 40, 69",0.1023031867368212
"48, 63, 59, 47",0.10126079618782885
"81, 79, 60, 74",0.14454482279360667
"4, 76, 59, 47",0.10111188325225852
"51, 62, 48, 79",0.1262781693636454
"48, 4, 76, 60",0.10339521493100368
"53, 69, 18, 59",0.10349449022138389
"69, 63, 66, 79",0.11079122406433038
"62, 48, 79, 59",0.1504020649260399
"81, 51, 62, 4",0.11312419338826567
"81, 69, 76, 74",0.11719448029385486
"51, 69, 48, 60",0.1336741784969721
"69, 48, 76, 47",0.1157549885833416
"51, 48, 4, 79",0.10850789238558523
"81, 53, 63, 79",0.10041695621959694
"81, 62, 57, 59",0.10175717263972997
"62, 48, 60, 74",0.10374267844733445
"51, 48, 79, 47",0.10696912538469175
"81, 69, 62, 66",0.13223468678645886
"69, 66, 4, 79",0.11193288990370297
"51, 81, 62, 63",0.11223071577484364
"51, 54, 79, 59",0.1075647771269731
"81, 69, 55, 4",0.10786260299811377
"53, 62, 48, 59",0.11118832522585129
"54, 69, 51, 60",0.10260101260796188
"69, 62, 55, 63",0.10478506899632681
"51, 4, 79, 60",0.10964955822495781
"51, 76, 59, 79",0.13253251265759952
"81, 76, 60, 74",0.11788940732651643
"48, 63, 79, 59",0.13029881862404447
"81, 69, 53, 63",0.10329593964062345
"62, 55, 59, 47",0.10796187828849399
"69, 62, 75, 60",0.10379231609252457
"62, 55, 76, 59",0.1194281743274099
"60, 62, 59, 47",0.12692345875111685
"51, 69, 48, 59",0.14747344385982328
"48, 63, 66, 59",0.10518217015784771
"62, 48, 79, 60",0.14196366524372084
"69, 62, 59, 73",0.10210463615606076
"81, 69, 18, 66",0.10825970415963466
"51, 69, 62, 18",0.11595353916410206
"81, 51, 76, 79",0.12811476223567955
"48, 4, 76, 59",0.11640027797081307
"51, 69, 62, 63",0.11471259803434924
"81, 66, 79, 4",0.10791224064330387
"69, 62, 48, 63",0.12235679539362652
"51, 48, 18, 59",0.11064231112876005
"81, 69, 53, 59",0.13144048446341705
"81, 62, 55, 79",0.12285317184552765
"69, 62, 79, 47",0.12940534101062245
"66, 79, 59, 47",0.10612528541645984
"81, 51, 76, 47",0.10374267844733445
"81, 69, 4, 60",0.12945497865581257
"48, 76, 59, 47",0.12081802839273305
"51, 18, 66, 59",0.10046659386478705
"51, 69, 57, 59",0.10438796783480592
"36, 69, 79, 59",0.10155862205896952
"62, 55, 79, 59",0.12776729871934875
"81, 69, 48, 66",0.12712200933187728
"61, 69, 79, 59",0.10041695621959694
"51, 69, 53, 48",0.10682021244912142
"60, 54, 62, 59",0.11054303583837982
"81, 69, 79, 47",0.14082199940434825
"53, 62, 76, 79",0.10140970912339918
"51, 81, 48, 18",0.10622456070684007
"69, 63, 60, 47",0.1043383301896158
"51, 69, 63, 76",0.1059267348356994
"66, 4, 79, 59",0.11094013699990073
"81, 51, 48, 66",0.11208180283927331
"55, 4, 79, 59",0.1067705748039313
"62, 18, 76, 60",0.10374267844733445
"62, 66, 76, 60",0.10870644296634567
"81, 69, 62, 63",0.13491511962672492
"51, 62, 66, 59",0.12052020252159237
"63, 79, 59, 18",0.1067705748039313
"62, 66, 79, 59",0.1295542539461928
"81, 62, 48, 47",0.11699592971309442
"51, 55, 4, 59",0.10086369502630795
"69, 62, 75, 79",0.10865680532115557
"81, 4, 79, 60",0.13005063039809392
"48, 55, 59, 47",0.10562890896455872
"53, 69, 63, 59",0.10577782190012906
"59, 76, 60, 74",0.1120321651940832
"81, 75, 76, 60",0.1092028194182468
"69, 48, 59, 73",0.10220391144644098
"69, 62, 53, 76",0.1071180383202621
"59, 62, 48, 60",0.14350243224461431
"59, 62, 63, 60",0.1275191104933982
"69, 75, 79, 59",0.11962672490817036
"62, 63, 76, 60",0.11029484761242926
"62, 63, 66, 79",0.10582745954531916
"51, 69, 81, 4",0.12285317184552765
"81, 62, 48, 63",0.12374664945894967
"51, 48, 66, 60",0.10652238657798074
"81, 48, 79, 38",0.10061550680035738
"81, 69, 48, 76",0.14315496872828354
"81, 69, 79, 41",0.10746550183659287
"69, 76, 59, 38",0.10423905489923559
"60, 81, 48, 59",0.15879082696316887
"63, 76, 60, 79",0.12240643303881664
"81, 48, 59, 74",0.12116549190906384
"69, 62, 18, 79",0.12369701181375956
"60, 81, 59, 73",0.10667129951355107
"51, 62, 66, 76",0.10448724312518615
"51, 62, 48, 60",0.1218604189417254
"69, 18, 76, 59",0.12325027300704855
"51, 63, 66, 59",0.10071478209073761
"81, 69, 18, 47",0.10443760547999603
"81, 69, 66, 47",0.10423905489923559
"69, 55, 79, 60",0.1288096892683411
"51, 48, 63, 59",0.11143651345180185
"54, 48, 79, 60",0.10741586419140275
"81, 51, 63, 60",0.11352129454978656
"81, 48, 76, 60",0.13948178298421524
"69, 63, 4, 59",0.11376948277573712
"81, 51, 48, 47",0.10607564777126974
"69, 55, 59, 74",0.10076441973592773
"81, 55, 66, 59",0.10935173235381714
"69, 48, 59, 74",0.12042092723121216
"51, 69, 59, 74",0.11089049935471061
"59, 54, 79, 60",0.12121512955425395
"69, 62, 66, 47",0.10463615606075648
"62, 79, 60, 74",0.11362056984016679
"81, 62, 4, 59",0.12900823984910156
"59, 48, 63, 60",0.12409411297528045
"81, 74, 76, 79",0.11997418842450114
"60, 51, 63, 59",0.11332274396902611
"81, 51, 79, 59",0.14975677553856845
"62, 79, 60, 47",0.1222078824580562
"62, 48, 55, 66",0.10111188325225852
"69, 55, 63, 59",0.1120321651940832
"81, 69, 79, 59",0.18584334359178
"51, 62, 55, 60",0.1051325325126576
"81, 53, 62, 59",0.11908071081107913
"81, 69, 76, 59",0.1629603891591383
"69, 55, 18, 79",0.10394122902809491
"60, 54, 69, 59",0.12086766603792316
"81, 62, 63, 4",0.10602601012607962
"51, 69, 66, 79",0.12032165194083193
"51, 48, 59, 74",0.10170753499453986
"69, 48, 18, 79",0.12052020252159237
"51, 69, 18, 79",0.11461332274396903
"81, 53, 76, 60",0.1055296336741785
"81, 69, 55, 76",0.12086766603792316
"81, 69, 76, 38",0.10180681028492009
"54, 69, 59, 47",0.10374267844733445
"81, 18, 76, 59",0.12116549190906384
"69, 66, 76, 60",0.11515933684106026
"51, 48, 79, 59",0.13838975479003277
"51, 69, 18, 4",0.10319666435024323
"51, 62, 4, 60",0.10577782190012906
"69, 48, 63, 60",0.12300208478109799
"59, 55, 79, 60",0.13139084681822694
"81, 69, 62, 18",0.1271716469770674
"36, 69, 81, 59",0.10096297031668817
"51, 69, 62, 55",0.11992455077931102
"59, 53, 79, 60",0.12230715774843641
"53, 48, 79, 59",0.1153082497766306
"69, 63, 79, 47",0.10840861709520501
"81, 18, 79, 60",0.12702273404149708
"60, 66, 4, 59",0.10567854660974883
"81, 53, 62, 79",0.11476223567953936
"69, 62, 48, 59",0.15675568351037428
"63, 75, 79, 59",0.10334557728581356
"81, 55, 66, 79",0.10428869254442569
"81, 69, 53, 76",0.11347165690459644
"51, 81, 59, 74",0.1092524570634369
"81, 48, 60, 47",0.12230715774843641
"81, 62, 76, 79",0.1455375756974089
"53, 69, 79, 47",0.10260101260796188
"51, 69, 48, 66",0.1189814355206989
"81, 69, 79, 38",0.11153578874218208
"48, 4, 79, 59",0.12637744465402562
"59, 63, 60, 47",0.10686985009431152
"81, 54, 62, 79",0.11098977464509084
"59, 48, 60, 47",0.12642708229921573
"81, 18, 4, 79",0.10617492306164995
"69, 62, 4, 76",0.11764121910056587
"81, 66, 60, 4",0.10255137496277177
"59, 81, 60, 74",0.13605678546609748
"81, 18, 4, 60",0.10091333267149806
"51, 69, 76, 59",0.13908468182269434
"69, 62, 57, 59",0.10964955822495781
"59, 69, 4, 60",0.13233396207683906
"69, 63, 59, 18",0.1108408617095205
"51, 69, 48, 63",0.11193288990370297
"81, 55, 59, 47",0.11069194877395017
"81, 51, 48, 79",0.13332671498064133
"81, 48, 55, 79",0.1193785366822198
"69, 62, 18, 60",0.11868360964955822
"69, 48, 79, 38",0.10036731857440682
"81, 54, 76, 60",0.10493398193189715
"81, 69, 48, 18",0.1231013600714782
"69, 55, 76, 59",0.12831331281643998
"63, 66, 79, 60",0.10577782190012906
"54, 69, 79, 59",0.12488831529832224
"60, 62, 76, 59",0.14042489824282736
"51, 62, 59, 47",0.11550680035739104
"69, 57, 76, 59",0.10131043383301896
"81, 62, 48, 59",0.15169264370098282
"69, 79, 60, 47",0.1364538866276184
"81, 62, 18, 76",0.11173433932294252
"59, 81, 79, 60",0.18857341407723618
