Rule,Confidence
"79, 60 => 81, 74",0.4790261556177003
"79, 74 => 81, 60",0.6202342917997871
"60, 74 => 81, 79",0.6062877368311472
"81, 60, 79 => 74",0.5874520879564252
"81, 74, 79 => 60",0.7840603123317178
"81, 60, 74 => 79",0.7763263129832045
"79, 60, 74 => 81",0.8507157464212679
"4 => 76, 59, 47",0.4179318834632746
"76 => 4, 59, 47",0.3042569081404033
"47 => 4, 76, 59",0.30168838862559244
"4, 76 => 59, 47",0.6485195797516715
"4, 59 => 76, 47",0.55701394585726
"4, 47 => 76, 59",0.7236234458259326
"76, 59 => 4, 47",0.4381587438158744
"76, 47 => 4, 59",0.5541349292709468
"59, 47 => 4, 76",0.46773823191733643
"4, 76, 59 => 47",0.7301075268817204
"4, 76, 47 => 59",0.934832491968793
"4, 59, 47 => 76",0.8233629749393695
"76, 59, 47 => 4",0.6615784345566743
"51 => 79, 62, 48",0.47295036252091466
"62 => 51, 79, 48",0.396323414862128
"48 => 51, 62, 79",0.3102817416758141
"51, 62 => 79, 48",0.6780383795309168
"51, 48 => 79, 62",0.6546577457539887
"51, 79 => 62, 48",0.6249078850405305
"62, 48 => 51, 79",0.5884802220680083
"79, 62 => 51, 48",0.5396690708527789
"79, 48 => 51, 62",0.49571317225253314
"51, 62, 48 => 79",0.8454636091724825
"51, 62, 79 => 48",0.8227684346701164
"51, 79, 48 => 62",0.8143405889884763
"79, 62, 48 => 51",0.7322970639032814
"4 => 76, 60, 48",0.427369716864998
"76 => 4, 60, 48",0.31112770724421207
"4, 48 => 76, 60",0.6099560761346999
"76, 48 => 4, 60",0.5019277108433735
"60, 48 => 4, 76",0.4144448865897334
"4, 76 => 60, 48",0.6631645972620185
"4, 60 => 76, 48",0.6011544011544012
"76, 60 => 4, 48",0.4513542795232936
"4, 76, 48 => 60",0.8246239113222485
"4, 60, 48 => 76",0.7869285984132981
"76, 60, 48 => 4",0.6503278176709335
"4, 76, 60 => 48",0.8249504950495049
"53 => 59, 69, 18",0.46927751519243754
"18 => 59, 53, 69",0.40438324282389443
"53, 69 => 59, 18",0.5876550169109357
"53, 18 => 59, 69",0.8273809523809524
"59, 53 => 69, 18",0.6006914433880726
"69, 18 => 59, 53",0.5571886691608765
"59, 69 => 53, 18",0.38769059129788025
"59, 18 => 53, 69",0.57092004381161
"53, 69, 18 => 59",0.9189070074922874
"59, 53, 69 => 18",0.6833824975417895
"59, 53, 18 => 69",0.9324686940966009
"59, 69, 18 => 53",0.6608557844690967
"63 => 66, 79, 69",0.35338822039265355
"66 => 79, 69, 63",0.4398896334253054
"69, 63 => 66, 79",0.5382204002893658
"66, 69 => 79, 63",0.5736314572089437
"79, 69 => 66, 63",0.4072992700729927
"66, 63 => 79, 69",0.7160731472569778
"79, 63 => 66, 69",0.5027027027027027
"66, 79 => 69, 63",0.5929861849096705
"66, 69, 63 => 79",0.8551724137931034
"79, 69, 63 => 66",0.6599645180366647
"66, 79, 69 => 63",0.7078972407231208
"66, 79, 63 => 69",0.8763250883392225
"62 => 79, 59, 48",0.47203614270135535
"48 => 79, 59, 62",0.36955726308086356
"79 => 59, 62, 48",0.33180026281208935
"59 => 79, 62, 48",0.403569525839105
"62, 48 => 79, 59",0.7009021512838307
"79, 62 => 59, 48",0.642766228256258
"59, 62 => 79, 48",0.6510528577567685
"79, 48 => 59, 62",0.5904130943102105
"59, 48 => 79, 62",0.6298066929952193
"79, 59 => 62, 48",0.5411680657260225
"79, 62, 48 => 59",0.8721934369602763
"59, 62, 48 => 79",0.8598183881952327
"79, 59, 62 => 48",0.7835531419705198
"79, 59, 48 => 62",0.7749360613810742
"51 => 4, 81, 62",0.42368469975831946
"62 => 4, 81, 51",0.35503972581398974
"4 => 81, 62, 51",0.46758309396799347
"81, 51 => 4, 62",0.5334737827715356
"81, 62 => 4, 51",0.45021730541288035
"4, 81 => 51, 62",0.5911802853437096
"51, 62 => 4, 81",0.6074093816631131
"4, 51 => 81, 62",0.73849643551523
"4, 62 => 81, 51",0.6712812960235641
"81, 62, 51 => 4",0.7148682559598495
"4, 81, 51 => 62",0.8472118959107807
"4, 81, 62 => 51",0.7802122560766861
"4, 51, 62 => 81",0.888845553822153
"69 => 81, 76, 74",0.31267381803734606
"76 => 81, 69, 74",0.35265123226288275
"81, 69 => 76, 74",0.4096824570536179
"81, 76 => 69, 74",0.4535151747983097
"81, 74 => 76, 69",0.4408140403286035
"76, 69 => 81, 74",0.5303234501347709
"69, 74 => 81, 76",0.5609408410548824
"76, 74 => 81, 69",0.6765042979942694
"81, 69, 76 => 74",0.6294321514262864
"81, 69, 74 => 76",0.6873362445414848
"81, 76, 74 => 69",0.80580204778157
"76, 69, 74 => 81",0.8829468960359013
"51 => 60, 69, 48",0.5006506785647891
"69 => 51, 60, 48",0.3566415044364985
"48 => 60, 51, 69",0.32845468959629226
"51, 69 => 60, 48",0.6306791569086652
"51, 48 => 60, 69",0.6930005146680391
"51, 60 => 69, 48",0.6814271255060729
"69, 48 => 51, 60",0.5486960065199674
"60, 69 => 51, 48",0.5059177155739245
"60, 48 => 51, 69",0.5358137684042976
"51, 69, 48 => 60",0.8087087087087088
"60, 51, 69 => 48",0.8014880952380953
"51, 60, 48 => 69",0.8914266799073154
"60, 69, 48 => 51",0.7252895232965257
"69 => 76, 48, 47",0.30883326711693815
"76 => 69, 48, 47",0.34831964152352496
"47 => 76, 69, 48",0.3453791469194313
"69, 48 => 76, 47",0.47514262428687853
"76, 69 => 48, 47",0.5238095238095237
"69, 47 => 76, 48",0.548835020004707
"76, 48 => 69, 47",0.5619277108433735
"48, 47 => 76, 69",0.5769421078673923
"76, 47 => 69, 48",0.6343852013057671
"76, 69, 48 => 47",0.6982035928143713
"69, 48, 47 => 76",0.7488760436737315
"76, 69, 47 => 48",0.79346716570262
"76, 48, 47 => 69",0.8589318600368323
"51 => 4, 79, 48",0.406395240751069
"4 => 51, 79, 48",0.4485022568732048
"51, 48 => 4, 79",0.5625321667524447
"4, 51 => 79, 48",0.7083603370058327
"51, 79 => 4, 48",0.5369688037337264
"4, 48 => 51, 79",0.6401171303074671
"79, 48 => 4, 51",0.42595479345284487
"4, 79 => 51, 48",0.5987400712133661
"4, 51, 48 => 79",0.8681493248610008
"51, 79, 48 => 4",0.6997439180537772
"4, 51, 79 => 48",0.8359464627151052
"4, 79, 48 => 51",0.7782128871484514
"53 => 81, 79, 63",0.45532297996848975
"63 => 81, 53, 79",0.32029765674477517
"81, 53 => 79, 63",0.5655577299412915
"81, 63 => 79, 53",0.40500500500500497
"53, 63 => 81, 79",0.7654180855088913
"79, 53 => 81, 63",0.5941262848751836
"79, 63 => 81, 53",0.4556306306306306
"81, 53, 63 => 79",0.8701075268817203
"81, 53, 79 => 63",0.6918604651162791
"81, 79, 63 => 53",0.53125
"79, 53, 63 => 81",0.9047406082289803
"62 => 81, 59, 57",0.3193643869761645
"57 => 81, 59, 62",0.605255388249188
"81, 62 => 59, 57",0.404978269458712
"81, 57 => 59, 62",0.7435618425825172
"81, 59 => 62, 57",0.348106639497368
"62, 57 => 81, 59",0.7964257964257965
"59, 62 => 81, 57",0.44048130640309413
"59, 57 => 81, 62",0.7187938288920056
"81, 62, 57 => 59",0.9238395673726904
"81, 59, 62 => 57",0.5179383527033855
"81, 59, 57 => 62",0.8502695976773124
"59, 62, 57 => 81",0.8738277919863597
"62 => 60, 48, 74",0.3255958872098457
"62, 48 => 60, 74",0.4834605597964376
"60, 62 => 74, 48",0.4552385101285123
"62, 74 => 60, 48",0.5964611872146118
"60, 48 => 62, 74",0.4158376442499005
"74, 48 => 60, 62",0.49397305601512637
"60, 74 => 62, 48",0.4351447012283989
"60, 62, 48 => 74",0.6280048076923077
"74, 62, 48 => 60",0.819607843137255
"60, 62, 74 => 48",0.7655677655677656
"60, 48, 74 => 62",0.7039407207814078
"51 => 79, 48, 47",0.40063208774865217
"47 => 51, 79, 48",0.31916469194312796
"51, 48 => 79, 47",0.5545548121461658
"51, 79 => 48, 47",0.5293539670842544
"51, 47 => 79, 48",0.6675960346964064
"79, 48 => 51, 47",0.4199142634450507
"48, 47 => 51, 79",0.533151904997526
"79, 47 => 51, 48",0.48755656108597284
"51, 79, 48 => 47",0.689820742637644
"51, 48, 47 => 79",0.8437744714173845
"51, 79, 47 => 48",0.8150529500756428
"79, 48, 47 => 51",0.6987678339818417
"69 => 66, 81, 62",0.3528009535160906
"62 => 66, 81, 69",0.41501791556317186
"66 => 81, 69, 62",0.5250295624753646
"81, 69 => 66, 62",0.46225923997917756
"81, 62 => 66, 69",0.5262741999209799
"66, 81 => 69, 62",0.6690105474635862
"69, 62 => 66, 81",0.561314791403287
"66, 69 => 81, 62",0.6846569005397071
"66, 62 => 81, 69",0.7363184079601991
"81, 69, 62 => 66",0.673067205659424
"66, 81, 69 => 62",0.8237476808905382
"66, 81, 62 => 69",0.8827037773359842
"66, 69, 62 => 81",0.8519347617524784
"66 => 4, 79, 69",0.4444225463145447
"4 => 66, 79, 69",0.46265900697578993
"66, 69 => 4, 79",0.5795425340529426
"4, 69 => 66, 79",0.6014937316617766
"79, 69 => 66, 4",0.4114963503649635
"66, 4 => 79, 69",0.769099590723056
"66, 79 => 4, 69",0.5990967056323061
"4, 79 => 66, 69",0.6176390030128731
"66, 69, 4 => 79",0.8646472392638037
"66, 79, 69 => 4",0.7151918807484935
"4, 79, 69 => 66",0.7229881372234691
"66, 79, 4 => 69",0.9196574225122348
"51 => 81, 62, 63",0.4203383528536903
"62 => 51, 81, 63",0.35223555070883317
"63 => 51, 62, 81",0.35797973400886635
"51, 81 => 62, 63",0.5292602996254682
"51, 62 => 81, 63",0.6026119402985075
"51, 63 => 81, 62",0.7015203226807323
"81, 62 => 51, 63",0.4466613986566575
"81, 63 => 51, 62",0.45265265265265264
"62, 63 => 51, 81",0.5931269674711438
"51, 62, 81 => 63",0.7092220828105396
"51, 81, 63 => 62",0.8115577889447236
"51, 62, 63 => 81",0.8912100906582577
"81, 62, 63 => 51",0.689539493748094
"51 => 54, 59, 79",0.4028629856850716
"54 => 51, 59, 79",0.43830906148867316
"51, 54 => 79, 59",0.7519083969465649
"51, 79 => 54, 59",0.5323016457872759
"51, 59 => 54, 79",0.5174307545367717
"54, 79 => 51, 59",0.6051382295448199
"54, 59 => 51, 79",0.6137071651090343
"79, 59 => 51, 54",0.38703339882121807
"51, 54, 79 => 59",0.9066945606694561
"59, 51, 54 => 79",0.8647246608140463
"51, 59, 79 => 54",0.6252163877668783
"54, 59, 79 => 51",0.7454420364637082
"55 => 4, 81, 69",0.4409496753246754
"4 => 81, 69, 55",0.4458350430857612
"81, 69 => 4, 55",0.3770605587367691
"81, 55 => 4, 69",0.5652965660770032
"4, 81 => 69, 55",0.5636835278858626
"69, 55 => 4, 81",0.5713910070996582
"4, 69 => 81, 55",0.5796212323286211
"4, 55 => 81, 69",0.8009583486914855
"81, 69, 55 => 4",0.6933631142310147
"4, 81, 69 => 55",0.682689286836318
"4, 81, 55 => 69",0.930222602739726
"4, 69, 55 => 81",0.8681582101478227
"53 => 59, 62, 48",0.5041638532523071
"62 => 59, 53, 48",0.3489640130861505
"53, 62 => 59, 48",0.7294041028980788
"53, 48 => 59, 62",0.7317869977131656
"59, 53 => 62, 48",0.6453471622010948
"62, 48 => 59, 53",0.5181586860976174
"59, 62 => 53, 48",0.4813064030941126
"59, 48 => 53, 62",0.465599667428809
"53, 62, 48 => 59",0.9176566980745596
"59, 53, 62 => 48",0.8220183486238531
"59, 53, 48 => 62",0.8402100525131284
"59, 62, 48 => 53",0.6356413166855845
"54 => 60, 51, 69",0.41808252427184467
"51 => 60, 54, 69",0.38427216954824317
"54, 69 => 51, 60",0.6036799065420562
"54, 51 => 60, 69",0.7172102706453851
"54, 60 => 51, 69",0.5975715524718127
"51, 69 => 54, 60",0.48407494145199065
"60, 69 => 54, 51",0.3883148600413301
"51, 60 => 54, 69",0.5230263157894737
"54, 69, 51 => 60",0.828125
"60, 54, 69 => 51",0.7607655502392344
"54, 60, 51 => 69",0.9010462074978204
"60, 51, 69 => 54",0.6151785714285715
"62 => 69, 55, 63",0.3288674248325284
"55 => 69, 62, 63",0.4283685064935065
"63 => 69, 62, 55",0.33423052564914496
"69, 62 => 55, 63",0.44479561736198897
"69, 55 => 62, 63",0.5550880883513016
"69, 63 => 62, 55",0.5090426814564745
"62, 55 => 69, 63",0.61419842886238
"62, 63 => 69, 55",0.5537775445960126
"55, 63 => 69, 62",0.7433098591549295
"69, 62, 55 => 63",0.6934954007884363
"69, 62, 63 => 55",0.6838354389374798
"69, 55, 63 => 62",0.8546558704453441
"62, 55, 63 => 69",0.917028670721112
"51 => 4, 79, 60",0.41067112846253956
"4 => 51, 60, 79",0.4532211735740665
"4, 51 => 79, 60",0.7158133506156836
"51, 79 => 4, 60",0.5426185212478507
"51, 60 => 4, 79",0.5589574898785425
"4, 79 => 51, 60",0.6050397151465352
"4, 60 => 51, 79",0.6375180375180376
"79, 60 => 4, 51",0.3633821352196085
"4, 51, 79 => 60",0.8447418738049713
"4, 51, 60 => 79",0.8846615939126953
"51, 60, 79 => 4",0.6796923076923077
"4, 79, 60 => 51",0.751616195985029
"51 => 76, 59, 79",0.4963747908533185
"76 => 51, 59, 79",0.39880507841672885
"59 => 51, 76, 79",0.35562067128396374
"51, 76 => 79, 59",0.7705627705627706
"51, 59 => 76, 79",0.6375358166189111
"51, 79 => 76, 59",0.6558585114222549
"76, 59 => 51, 79",0.5743170574317057
"76, 79 => 51, 59",0.559748427672956
"79, 59 => 51, 76",0.4768708697981782
"59, 51, 76 => 79",0.8688577936869508
"51, 76, 79 => 59",0.9156378600823044
"51, 59, 79 => 76",0.7703404500865552
"76, 59, 79 => 51",0.6998689384010485
"76 => 81, 60, 74",0.35474234503360713
"81, 76 => 60, 74",0.45620437956204385
"81, 60 => 76, 74",0.3551667414386122
"81, 74 => 76, 60",0.44342793129200897
"76, 60 => 81, 74",0.514626218851571
"76, 74 => 81, 60",0.6805157593123209
"60, 74 => 81, 76",0.4944826150322715
"60, 81, 76 => 74",0.6078832864090095
"81, 76, 74 => 60",0.8105802047781571
"81, 60, 74 => 76",0.6331644894694748
"76, 60, 74 => 81",0.8852031308237047
"48 => 79, 59, 63",0.3201609952433223
"63 => 79, 59, 48",0.4156111462951234
"59 => 79, 48, 63",0.3496270644645711
"48, 63 => 79, 59",0.6832378969286829
"79, 48 => 59, 63",0.5114964925954794
"59, 48 => 79, 63",0.5456246102681355
"79, 63 => 59, 48",0.5912162162162161
"59, 63 => 79, 48",0.628291048348492
"79, 59 => 48, 63",0.46883372030719767
"79, 48, 63 => 59",0.8558852298663189
"59, 48, 63 => 79",0.8660508083140877
"79, 59, 48 => 63",0.6713554987212276
"79, 59, 63 => 48",0.7613109048723897
"53 => 81, 69, 63",0.46837722259734416
"63 => 81, 69, 53",0.3294806839772007
"81, 69 => 53, 63",0.36109665104980043
"81, 53 => 69, 63",0.5817724350013977
"81, 63 => 69, 53",0.4166166166166166
"69, 53 => 81, 63",0.5865276211950394
"69, 63 => 81, 53",0.5018085362912948
"53, 63 => 81, 69",0.7873628452516079
"81, 69, 53 => 63",0.694361027694361
"81, 69, 63 => 53",0.5920341394025604
"81, 53, 63 => 69",0.8950537634408602
"69, 53, 63 => 81",0.8896964514749893
"62 => 59, 55, 47",0.3388378252064184
"55 => 59, 62, 47",0.4413555194805195
"47 => 59, 62, 55",0.3221267772511848
"62, 55 => 59, 47",0.6328193191736979
"59, 62 => 55, 47",0.4673399226471852
"62, 47 => 59, 55",0.6018262313226342
"59, 55 => 62, 47",0.5640560165975104
"55, 47 => 59, 62",0.704339378238342
"59, 47 => 62, 55",0.4994259471871412
"59, 62, 55 => 47",0.7213930348258707
"62, 55, 47 => 59",0.9220008478168715
"59, 62, 47 => 55",0.7054816736944534
"59, 55, 47 => 62",0.8195177091183119
"62 => 60, 69, 75",0.3257516747156878
"75 => 60, 69, 62",0.4209784578216227
"69, 62 => 60, 75",0.4405815423514538
"69, 75 => 60, 62",0.650388802488336
"60, 69 => 62, 75",0.39282359571670106
"62, 75 => 60, 69",0.6986301369863014
"60, 62 => 69, 75",0.45545632759747334
"60, 75 => 69, 62",0.6195555555555555
"69, 62, 75 => 60",0.8397590361445784
"60, 69, 62 => 75",0.5607401448109413
"60, 69, 75 => 62",0.8167968749999999
"60, 62, 75 => 69",0.8669154228855721
"62 => 76, 59, 55",0.37482473905592767
"55 => 76, 59, 62",0.4882305194805195
"76 => 59, 62, 55",0.35937266616878266
"59 => 76, 62, 55",0.3204581779435269
"62, 55 => 76, 59",0.7000290951411114
"76, 62 => 59, 55",0.6065036551550289
"59, 62 => 76, 55",0.5169746454662656
"76, 55 => 59, 62",0.75
"59, 55 => 76, 62",0.6239626556016598
"76, 59 => 62, 55",0.5175306517530651
"76, 62, 55 => 59",0.9311145510835913
"59, 62, 55 => 76",0.7980099502487562
"76, 59, 62 => 55",0.7076470588235293
"76, 59, 55 => 62",0.840377226685295
"62 => 59, 60, 47",0.3983486524380745
"59 => 60, 62, 47",0.34057005860415557
"47 => 59, 60, 62",0.3787026066350711
"60, 62 => 59, 47",0.5569592681333043
"59, 60 => 62, 47",0.47308048103607775
"60, 47 => 59, 62",0.5936846993266776
"59, 62 => 60, 47",0.5494198538891277
"62, 47 => 59, 60",0.7075262866629773
"59, 47 => 60, 62",0.5871412169919633
"59, 60, 62 => 47",0.6858905579399143
"60, 62, 47 => 59",0.8953081232492999
"59, 60, 47 => 62",0.7612384638285203
"59, 62, 47 => 60",0.8293869607525138
"51 => 59, 69, 48",0.5523331474251719
"69 => 51, 59, 48",0.3934578201562707
"48 => 59, 51, 69",0.3623612635687279
"59 => 51, 69, 48",0.3957112413425679
"51, 69 => 59, 48",0.6957845433255269
"51, 48 => 59, 69",0.7645393721049922
"51, 59 => 69, 48",0.7094078319006685
"69, 48 => 51, 59",0.6053382233088834
"59, 69 => 51, 48",0.5524358497582744
"59, 48 => 51, 69",0.6175431303263355
"51, 69, 48 => 59",0.8921921921921921
"59, 51, 69 => 48",0.8121924548933843
"51, 59, 48 => 69",0.904138770541692
"59, 69, 48 => 51",0.7496845823870805
"63 => 66, 59, 48",0.3354971500949968
"66 => 59, 48, 63",0.4176192353173039
"48, 63 => 66, 59",0.551535658511192
"66, 48 => 59, 63",0.5910739191073919
"59, 48 => 66, 63",0.4404489711078778
"66, 63 => 59, 48",0.6798203400705807
"59, 63 => 66, 48",0.5071804691239827
"66, 59 => 48, 63",0.5570452155625657
"66, 48, 63 => 59",0.8858695652173914
"59, 48, 63 => 66",0.6991092048828769
"66, 59, 48 => 63",0.7094074322062269
"66, 59, 63 => 48",0.8156274056966898
"62 => 79, 60, 48",0.44555226670820997
"48 => 79, 60, 62",0.34882302719843883
"79 => 60, 62, 48",0.3131844064826982
"60 => 79, 62, 48",0.30979202772963604
"62, 48 => 79, 60",0.6615776081424937
"79, 62 => 60, 48",0.6067034365719134
"60, 62 => 79, 48",0.6229579612284906
"79, 48 => 60, 62",0.5572876071706937
"60, 48 => 79, 62",0.569040986868285
"79, 60 => 62, 48",0.4704721171245271
"79, 62, 48 => 60",0.8232584916522739
"60, 62, 48 => 79",0.8593750000000001
"79, 60, 62 => 48",0.7651150347779562
"79, 60, 48 => 62",0.7316449219749297
"62 => 59, 69, 73",0.32045489951705874
"73 => 59, 69, 62",0.3589877835951134
"69, 62 => 59, 73",0.433417614833544
"59, 69 => 62, 73",0.3824841948679807
"69, 73 => 59, 62",0.5967507977951843
"59, 62 => 69, 73",0.44198538891276323
"62, 73 => 59, 69",0.7182262569832402
"59, 73 => 69, 62",0.6237113402061856
"59, 69, 62 => 73",0.5182665658856135
"69, 62, 73 => 59",0.8606694560669457
"59, 69, 73 => 62",0.7738901429646351
"59, 62, 73 => 69",0.8897058823529412
"18 => 66, 81, 69",0.4230023273855702
"66 => 81, 69, 18",0.42983839180134015
"81, 69 => 66, 18",0.3784487246225924
"81, 18 => 66, 69",0.5460691036554832
"66, 81 => 69, 18",0.5477147162230035
"69, 18 => 66, 81",0.582843399251737
"66, 69 => 81, 18",0.5605242868157286
"66, 18 => 81, 69",0.7599303135888502
"81, 69, 18 => 66",0.6917221693625119
"66, 81, 69 => 18",0.6743970315398887
"66, 81, 18 => 69",0.893120393120393
"66, 69, 18 => 81",0.8752006420545746
"51 => 69, 62, 18",0.4342814649563116
"69 => 51, 62, 18",0.3093629982783737
"62 => 51, 69, 18",0.3639196136469855
"18 => 51, 69, 62",0.4530643910007758
"51, 69 => 62, 18",0.5470725995316159
"51, 62 => 69, 18",0.6226012793176973
"51, 18 => 69, 62",0.7651490337373076
"69, 62 => 51, 18",0.4922039612305099
"69, 18 => 51, 62",0.6242650988776056
"62, 18 => 51, 69",0.6911242603550296
"51, 69, 62 => 18",0.6985645933014354
"51, 69, 18 => 62",0.8597718071402282
"51, 62, 18 => 69",0.9340263894442223
"69, 62, 18 => 51",0.7972696245733789
"51 => 81, 76, 79",0.4798289644915412
"76 => 81, 79, 51",0.38551157580283796
"81, 51 => 76, 79",0.6041666666666667
"81, 76 => 51, 79",0.4957741067998464
"81, 79 => 51, 76",0.3823137312990668
"51, 76 => 81, 79",0.744877344877345
"51, 79 => 81, 76",0.6339965610415131
"76, 79 => 81, 51",0.5410901467505241
"81, 76, 51 => 79",0.8658168399865819
"81, 79, 51 => 76",0.750508868857226
"81, 76, 79 => 51",0.6398116013882004
"51, 76, 79 => 81",0.8851165980795611
"4 => 76, 59, 48",0.4811243331965532
"76 => 4, 59, 48",0.3502613890963405
"59 => 4, 76, 48",0.31233351092168354
"4, 48 => 76, 59",0.6866764275256223
"76, 48 => 4, 59",0.5650602409638554
"59, 48 => 4, 76",0.48742465183953443
"4, 76 => 59, 48",0.7465775230818211
"4, 59 => 76, 48",0.6412359857806946
"76, 59 => 4, 48",0.504409550440955
"4, 76, 48 => 59",0.9283452098178938
"4, 59, 48 => 76",0.8061189412169131
"76, 59, 48 => 4",0.6852717708942139
"4, 76, 59 => 48",0.8405017921146953
"51 => 69, 62, 63",0.4296337609221045
"69 => 51, 62, 63",0.30605217851940136
"62 => 51, 69, 63",0.36002492600093466
"63 => 51, 69, 62",0.3658961367954401
"51, 69 => 62, 63",0.5412177985948478
"51, 62 => 69, 63",0.6159381663113006
"51, 63 => 69, 62",0.7170338194228979
"69, 62 => 51, 63",0.48693636746734087
"69, 63 => 51, 62",0.5572703158910055
"62, 63 => 51, 69",0.6062434417628542
"51, 69, 62 => 63",0.6910885167464115
"51, 69, 63 => 62",0.8358047016274864
"51, 62, 63 => 69",0.9109184075679936
"69, 62, 63 => 51",0.7486232588273405
"66 => 4, 81, 79",0.4284588096176586
"4 => 66, 81, 79",0.446040213377103
"66, 81 => 4, 79",0.5459568056253139
"81, 79 => 66, 4",0.3220263664642275
"4, 81 => 66, 79",0.5639429312581064
"66, 79 => 4, 81",0.5775770456960679
"66, 4 => 81, 79",0.7414733969986357
"4, 79 => 66, 81",0.5954533004656258
"66, 81, 79 => 4",0.681077694235589
"66, 81, 4 => 79",0.8702962369895916
"4, 81, 79 => 66",0.6899397016820057
"66, 79, 4 => 81",0.8866231647634583
"69 => 62, 48, 63",0.3264468282346709
"62 => 69, 48, 63",0.38401620190060753
"48 => 69, 62, 63",0.3006464202951579
"63 => 69, 62, 48",0.39027865737808737
"69, 62 => 48, 63",0.5193847450484619
"69, 48 => 62, 63",0.502241238793806
"69, 63 => 62, 48",0.5944055944055944
"62, 48 => 69, 63",0.570205875549387
"62, 63 => 69, 48",0.6466421825813222
"48, 63 => 69, 62",0.6415929203539823
"69, 62, 48 => 63",0.685293299972199
"69, 62, 63 => 48",0.7985098801425332
"69, 48, 63 => 62",0.8116562397102404
"62, 48, 63 => 69",0.8688755727881565
"51 => 59, 48, 18",0.4143892916899052
"18 => 51, 59, 48",0.43231186966640806
"51, 48 => 59, 18",0.5735975295934123
"51, 18 => 59, 48",0.7301015394693743
"51, 59 => 48, 18",0.5322349570200573
"48, 18 => 51, 59",0.6397818599311136
"59, 48 => 51, 18",0.4633132404905425
"59, 18 => 51, 48",0.6103504928806134
"51, 48, 18 => 59",0.909795918367347
"51, 59, 48 => 18",0.6783323189287889
"51, 59, 18 => 48",0.8386004514672687
"59, 48, 18 => 51",0.786798446876103
"69 => 59, 81, 53",0.3506820288703483
"53 => 59, 81, 69",0.5959936979518343
"59 => 81, 69, 53",0.352690463505594
"81, 69 => 59, 53",0.4594829082075308
"81, 53 => 59, 69",0.7402851551579536
"81, 59 => 69, 53",0.4496518933605026
"69, 53 => 81, 59",0.746335963923337
"59, 69 => 81, 53",0.4923763480847899
"59, 53 => 81, 69",0.762892538173437
"81, 69, 53 => 59",0.8835502168835502
"59, 81, 69 => 53",0.5981477298396205
"59, 81, 53 => 69",0.8927848954821308
"59, 69, 53 => 81",0.8679121599475581
"62 => 81, 79, 55",0.38557407695902784
"55 => 81, 62, 79",0.5022321428571429
"81, 62 => 79, 55",0.4889371789806401
"81, 55 => 79, 62",0.6438605619146722
"81, 79 => 62, 55",0.366612353725374
"62, 55 => 81, 79",0.7201047425080012
"79, 62 => 81, 55",0.5250318201103097
"79, 55 => 81, 62",0.6678359417161359
"81, 62, 55 => 79",0.8555133079847909
"81, 62, 79 => 55",0.615824832047773
"81, 79, 55 => 62",0.7935235652452709
"79, 62, 55 => 81",0.8785942492012779
"69 => 79, 62, 47",0.34525228446563366
"62 => 79, 69, 47",0.40613802773017604
"47 => 79, 69, 62",0.38610781990521326
"69, 62 => 79, 47",0.5493046776232616
"79, 69 => 62, 47",0.4757299270072993
"69, 47 => 79, 62",0.6135561308543186
"79, 62 => 69, 47",0.5530335171828595
"62, 47 => 79, 69",0.7213613724405091
"79, 47 => 69, 62",0.5898190045248869
"79, 69, 62 => 47",0.6780234070221066
"69, 62, 47 => 79",0.8525179856115108
"79, 69, 47 => 62",0.7710736468500444
"79, 62, 47 => 69",0.881935047361299
"66 => 79, 59, 47",0.4213638155301537
"47 => 66, 79, 59",0.3166469194312796
"66, 79 => 59, 47",0.5680127523910733
"66, 59 => 79, 47",0.5620399579390115
"66, 47 => 79, 59",0.7462478184991272
"79, 59 => 66, 47",0.38185390248258616
"79, 47 => 66, 59",0.48371040723981895
"59, 47 => 66, 79",0.4909299655568312
"66, 79, 59 => 47",0.6776545166402536
"66, 79, 47 => 59",0.9059322033898305
"66, 59, 47 => 79",0.8603621730382294
"79, 59, 47 => 66",0.6119061247853462
"51 => 81, 76, 47",0.3885480572597137
"76 => 81, 51, 47",0.31217326362957426
"47 => 81, 76, 51",0.3095379146919431
"81, 51 => 76, 47",0.48923220973782766
"81, 76 => 51, 47",0.40145985401459855
"81, 47 => 51, 76",0.4449648711943794
"51, 76 => 81, 47",0.6031746031746031
"51, 47 => 81, 76",0.6474597273853779
"76, 47 => 81, 51",0.5685527747551686
"81, 76, 51 => 47",0.7011070110701108
"81, 51, 47 => 76",0.7871939736346516
"81, 76, 47 => 51",0.6852459016393442
"51, 76, 47 => 81",0.8730158730158729
"69 => 4, 81, 60",0.34538471725599257
"4 => 60, 81, 69",0.5350841198194501
"81, 69 => 4, 60",0.452542078778414
"4, 81 => 60, 69",0.6765239948119326
"81, 60 => 4, 69",0.39001046807237927
"4, 69 => 81, 60",0.6956521739130436
"60, 69 => 4, 81",0.48994927672365207
"4, 60 => 81, 69",0.7526695526695527
"4, 81, 69 => 60",0.8193528118127553
"60, 81, 69 => 4",0.5985770025246729
"4, 81, 60 => 69",0.8684648684648686
"4, 69, 60 => 81",0.8825719120135364
"76 => 59, 48, 47",0.3635548917102315
"59 => 76, 48, 47",0.3241875332978157
"47 => 76, 59, 48",0.36048578199052134
"76, 48 => 59, 47",0.5865060240963855
"59, 48 => 76, 47",0.5059239243400541
